Class	COG	Word	Label	Count
Core, intermediate and rare	I	carrier growing fatty acid chain fatty acid biosynthesis	carrier growing fatty acid cha	1
Core, intermediate and rare	I	pectin acetylesterase	pectin acetylesterase	2
Core, intermediate and rare	I	glycerol-3-phosphate cytidylyltransferase	glycerol-3-phosphate cytidylyl	1
Core, intermediate and rare	I	beta-ketoacyl synthase c-terminal	beta-ketoacyl synthase c-termi	1
Core, intermediate and rare	I	enoyl-coa hydratase isomerase	enoyl-coa hydratase isomerase	1
Core, intermediate and rare	I	methylmalonyl-coa decarboxylase	methylmalonyl-coa decarboxylas	1
Core, intermediate and rare	I	methylmalonyl-coa mutase	methylmalonyl-coa mutase	1
Core, intermediate and rare	I	transferase beta	transferase beta	1
Core, intermediate and rare	I	fatty acyl chain	fatty acyl chain	1
Core, intermediate and rare	I	acyl-coa dehydrogenase	acyl-coa dehydrogenase	1
Core, intermediate and rare	I	catalyzes reductive cleavage azo bond aromatic azo compounds corresponding amines. requires nadh nadph electron donor activity	catalyzes reductive cleavage a	1
Core, intermediate and rare	I	transfers 4-phosphopantetheine moiety coenzyme ser	transfers 4-phosphopantetheine	1
Core, intermediate and rare	I	catalyzes 13-allylic rearrangement homoallylic substrate isopentenyl ipp highly electrophilic allylic isomer dimethylallyl diphosphate dmapp	catalyzes 13-allylic rearrange	1
Core, intermediate and rare	I	alpha beta hydrolase	alpha beta hydrolase	1
Core, intermediate and rare	H	cobalamin vitamin b12 biosynthesis cbig	cobalamin vitamin b12 biosynth	1
Core, intermediate and rare	H	4-phosphopantetheinyl transferase	4-phosphopantetheinyl transfer	1
Core, intermediate and rare	H	aminotransferase class ii	aminotransferase class ii	1
Core, intermediate and rare	H	salicylate hydroxylase	salicylate hydroxylase	1
Core, intermediate and rare	H	phosphoadenosine phosphosulfate reductase	phosphoadenosine phosphosulfat	1
Core, intermediate and rare	H	fructose transport kinase	fructose transport kinase	1
Core, intermediate and rare	K	transcriptional regulator tetr	transcriptional regulator tetr	3
Core, intermediate and rare	K	ogrdelta-like zinc finger	ogrdelta-like zinc finger	1
Core, intermediate and rare	K	cog antirepressor	cog antirepressor	1
Core, intermediate and rare	K	transcriptional regulator deor	transcriptional regulator deor	1
Core, intermediate and rare	K	cog transcriptional regulator	cog transcriptional regulator	2
Core, intermediate and rare	K	arac transcriptional regulator	arac transcriptional regulator	1
Core, intermediate and rare	K	glycerol-3-phosphate regulon repressor	glycerol-3-phosphate regulon r	1
Core, intermediate and rare	K	prophage cp4-57 regulatory alpa	prophage cp4-57 regulatory alp	2
Core, intermediate and rare	K	binding domain. represses transcription dicb dicc specific role cellular replication mode action still	binding domain. represses tran	1
Core, intermediate and rare	K	represses number genes involved response damage sos response reca lexa. presence single-stranded reca interacts lexa causing autocatalytic cleavage disrupts dna-binding part lexa leading derepression sos regulon eventually repair	represses number genes involve	1
Core, intermediate and rare	K	involved determination copy number gene replication. binds repa promoter thus inhibiting synthesis mrna initiator repa	involved determination copy nu	4
Core, intermediate and rare	K	repressor involved choline regulation bet genes	repressor involved choline reg	1
Core, intermediate and rare	K	helicase conserved c-terminal	helicase conserved c-terminal	1
Core, intermediate and rare	K	antitoxin component toxin-antitoxin ta module. labile antitoxin binds mqsr mrna interferase toxin neutralizes endoribonuclease activity. overexpression prevents mqsr-mediated cessation growth inhibition proliferation. overexpression increases biofilm formation perhaps repressing cspd	antitoxin component toxin-anti	1
Core, intermediate and rare	K	addiction module antidote	addiction module antidote	4
Core, intermediate and rare	K	transcriptional regulator trar dksa	transcriptional regulator trar	1
Core, intermediate and rare	K	dna-binding transcriptional repressor deor	dna-binding transcriptional re	1
Core, intermediate and rare	K	sigma factors initiation factors promote attachment rna polymerase specific initiation sites released	sigma factors initiation facto	1
Core, intermediate and rare	K	phage transcriptional regulator alpa	phage transcriptional regulato	6
Core, intermediate and rare	K	cog repressor	cog repressor	1
Core, intermediate and rare	K	transcriptional regulator	transcriptional regulator	58
Core, intermediate and rare	K	4-hydroxyphenylacetate catabolism regulatory hpaa	4-hydroxyphenylacetate catabol	1
Core, intermediate and rare	K	ribbon-helix-helix copg	ribbon-helix-helix copg	1
Core, intermediate and rare	K	positive regulator late transcription	positive regulator late transc	1
Core, intermediate and rare	K	parb-like partition	parb-like partition	1
Core, intermediate and rare	K	dna-binding transcriptional regulator dsdc	dna-binding transcriptional re	1
Core, intermediate and rare	K	inhibits rpos proteolysis regulating rssb activity thereby increasing stability sigma stress factor rpos oxidative stress. effect rpos stability due interaction rssb probably blocks interaction rssb rpos consequent delivery rssb-rpos complex clpxp degradation pathway	inhibits rpos proteolysis regu	1
Core, intermediate and rare	K	transcriptional repressor nan operon encodes proteins involved sialic acid utilization	transcriptional repressor nan 	1
Core, intermediate and rare	K	transcriptional activator	transcriptional activator	10
Core, intermediate and rare	K	acetyltransferase yafp	acetyltransferase yafp	1
Core, intermediate and rare	K	transcriptional activator ogr delta	transcriptional activator ogr 	3
Core, intermediate and rare	K	prokaryotic dksatrar c4-type zinc finger	prokaryotic dksatrar c4-type z	1
Core, intermediate and rare	K	fime one 2 regulatory proteins control phase variation type 1 fimbriae e.coli. proteins mediate periodic inversion 300bp segment harbors promoter fimbrial structural gene fima. fime switches fima	fime one 2 regulatory proteins	1
Core, intermediate and rare	K	toxic component toxin-antitoxin ta module. mrna interferase reported translation- independent pubmed 19690171 pubmed 19943910 translation- dependent pubmed 20041169. cleavage reported occur side g sequence gcu pubmed 19690171 c gca u sequences pubmed 19943910. 14 genes e.coli w3110 probably mg1655 gcu sequence thus resistant mrna interferase activity. overexpression causes cessation growth inhibits proliferation via inhibition translation well increasing persister formation	toxic component toxin-antitoxi	1
Core, intermediate and rare	K	alginate biosynthesis transcriptional activator	alginate biosynthesis transcri	1
Core, intermediate and rare	K	pronog addiction module antidote	pronog addiction module antido	1
Core, intermediate and rare	K	transcriptional repressor dica	transcriptional repressor dica	1
Core, intermediate and rare	K	phage repressor	phage repressor	1
Core, intermediate and rare	K	plasmid maintenance ccdb	plasmid maintenance ccdb	1
Core, intermediate and rare	K	gcn5-related n-acetyltransferase	gcn5-related n-acetyltransfera	2
Core, intermediate and rare	K	parb nuclease	parb nuclease	1
Core, intermediate and rare	K	bacterial regulatory fis	bacterial regulatory fis	1
Core, intermediate and rare	K	166 swissprot.40 sp p42192 prsxecoli prsx	166 swissprot.40 sp p42192 prs	1
Core, intermediate and rare	K	pfkb carbohydrate kinase	pfkb carbohydrate kinase	1
Core, intermediate and rare	K	transcriptional regulator xre	transcriptional regulator xre	2
Core, intermediate and rare	K	transcriptional repressor	transcriptional repressor	4
Core, intermediate and rare	K	peptidase s24-like	peptidase s24-like	4
Core, intermediate and rare	K	perc transcriptional activator	perc transcriptional activator	6
Core, intermediate and rare	K	peptidase s24	peptidase s24	1
Core, intermediate and rare	K	lexa binding	lexa binding	1
Core, intermediate and rare	K	cold shock-like	cold shock-like	1
Core, intermediate and rare	K	negative regulator allantoin glyoxylate utilization operons. binds gcl promoter alls- alla intergenic region	negative regulator allantoin g	1
Core, intermediate and rare	K	sgc region transcriptional regulator	sgc region transcriptional reg	1
Core, intermediate and rare	K	uncharacterised upf0156	uncharacterised upf0156	1
Core, intermediate and rare	K	conjugal transfer fertility inhibition	conjugal transfer fertility in	2
Core, intermediate and rare	K	effects overcome concomitant expression antitoxin soha prlf. massive overexpression toxic. unlike characterized ta systems degrades rrna co-folding proteins necessary vitro inhibition rnase activity. known sequence-specificity. acts transcription factor. yhav prlf complex binds prlf-yhav operon probably negatively regulating expression	effects overcome concomitant e	1
Core, intermediate and rare	K	rna polymerase sigma factor	rna polymerase sigma factor	1
Core, intermediate and rare	K	parb domain-containing nuclease	parb domain-containing nucleas	1
Core, intermediate and rare	K	transcriptional regulator arac	transcriptional regulator arac	2
Core, intermediate and rare	K	gntr transcriptional regulator	gntr transcriptional regulator	2
Core, intermediate and rare	K	transcriptional regulator antitoxin maze	transcriptional regulator anti	1
Core, intermediate and rare	K	persistence inhibition murein biosynthesis regulatory	persistence inhibition murein 	1
Core, intermediate and rare	K	transcription regulator activates transcription stimulating rna polymerase rnap recycling case stress conditions such supercoiled high salt concentrations. probably acts releasing rnap trapped immobilized tightly supercoiled dna. activate transcription linear dna. probably involved repair	transcription regulator activa	1
Core, intermediate and rare	K	prlf mutation induces activity lon protease lon-deficient strain suppresses phenotype conferred prlf mutation	prlf mutation induces activity	1
Core, intermediate and rare	K	regulates arginine biosynthesis genes	regulates arginine biosynthesi	1
Core, intermediate and rare	K	pronog hthxre	pronog hthxre	1
Core, intermediate and rare	K	hth-type transcriptional regulator yjhi	hth-type transcriptional regul	1
Core, intermediate and rare	K	snf2 n-terminal	snf2 n-terminal	1
Core, intermediate and rare	K	homoprotocatechuate degradative operon repressor	homoprotocatechuate degradativ	1
Core, intermediate and rare	K	partitioning parb	partitioning parb	1
Core, intermediate and rare	K	lysr transcriptional regulator	lysr transcriptional regulator	1
Core, intermediate and rare	K	induces synthesis acid phosphatase appa several polypeptides such appbc deceleration phase growth. acts transcriptional repressor one group proteins synthesized preferentially exponential growth one group synthesized stationary phase. involved stabilization sigma stress factor rpos stress conditions	induces synthesis acid phospha	1
Core, intermediate and rare	J	addiction module toxin rele stbe	addiction module toxin rele st	4
Core, intermediate and rare	J	allows formation correctly charged gln-trnagln through transamidation misacylated glu-trnagln organisms lack glutaminyl-trna synthetase. reaction takes place presence glutamine atp through activated gamma-phospho-glu-trnagln	allows formation correctly cha	1
Core, intermediate and rare	J	endoribonuclease l-psp	endoribonuclease l-psp	1
Core, intermediate and rare	J	involved degradation recycling damaged rna. itself target degradation atp-dependent protease la	involved degradation recycling	1
Core, intermediate and rare	J	removes 2-phosphate rna via intermediate phosphate adp-ribosylated nad followed presumed transesterification release rna generate adp- ribose 1-2-cyclic phosphate appr p. adp- ribosylase	removes 2-phosphate rna via in	2
Core, intermediate and rare	J	pronog cytotoxic translational repressor toxin-antitoxin stability	pronog cytotoxic translational	1
Core, intermediate and rare	J	unknown duf1044	unknown duf1044	1
Core, intermediate and rare	J	catalyzes interconversion methylthioribose-1- phosphate mtr-1-p methylthioribulose-1-phosphate mtru-1-p	catalyzes interconversion meth	1
Core, intermediate and rare	J	50s ribosomal l31 type b	50s ribosomal l31 type b	1
Core, intermediate and rare	M	outer membrane efflux	outer membrane efflux	1
Core, intermediate and rare	M	transglycosylase slt	transglycosylase slt	1
Core, intermediate and rare	M	mandelate racemase muconate lactonizing	mandelate racemase muconate la	1
Core, intermediate and rare	M	tail assembly	tail assembly	3
Core, intermediate and rare	M	catalyzes formation dtdp-glucose dttp glucose 1-phosphate well pyrophosphorolysis	catalyzes formation dtdp-gluco	1
Core, intermediate and rare	M	utp--glucose-1-phosphate uridylyltransferase	utp--glucose-1-phosphate uridy	1
Core, intermediate and rare	M	rz endopeptidase lambdoid prophage dlp12	rz endopeptidase lambdoid prop	3
Core, intermediate and rare	M	outer membrane autotransporter	outer membrane autotransporter	1
Core, intermediate and rare	M	outer membrane lipoprotein	outer membrane lipoprotein	1
Core, intermediate and rare	M	outer membrane protease	outer membrane protease	1
Core, intermediate and rare	M	provides r-glutamate required wall biosynthesis	provides r-glutamate required 	1
Core, intermediate and rare	M	rhs element vgr	rhs element vgr	1
Core, intermediate and rare	M	interacts outer membrane receptor proteins carry out high-affinity binding energy dependent uptake periplasmic space specific substrates. act transduce energy cytoplasmic membrane specific energy- requiring processes outer membrane resulting release periplasm ligands bound outer membrane proteins	interacts outer membrane recep	1
Core, intermediate and rare	M	outer membrane x	outer membrane x	4
Core, intermediate and rare	M	udp-glucose 4-epimerase	udp-glucose 4-epimerase	1
Core, intermediate and rare	M	abc-type transport involved lipoprotein release permease component	abc-type transport involved li	1
Core, intermediate and rare	M	lipid biosynthesis kdo2-lauroyl-lipid iva acyltransferase	lipid biosynthesis kdo2-lauroy	1
Core, intermediate and rare	M	lipopolysaccharide core biosynthesis rfas	lipopolysaccharide core biosyn	1
Core, intermediate and rare	M	dtdp-4-dehydrorhamnose 35-epimerase	dtdp-4-dehydrorhamnose 35-epim	2
Core, intermediate and rare	M	dtdp-4-dehydrorhamnose reductase	dtdp-4-dehydrorhamnose reducta	1
Core, intermediate and rare	M	glycerol-3-phosphate cytidylyltransferase	glycerol-3-phosphate cytidylyl	1
Core, intermediate and rare	M	mannose-1-phosphate guanylyltransferase	mannose-1-phosphate guanylyltr	2
Core, intermediate and rare	M	adhesin virulence factor hek	adhesin virulence factor hek	2
Core, intermediate and rare	M	udp-n-acetylglucosamine 2-epimerase	udp-n-acetylglucosamine 2-epim	2
Core, intermediate and rare	M	involved lipopolysaccharide biosynthesis	involved lipopolysaccharide bi	1
Core, intermediate and rare	M	lytic transglycosylase catalytic	lytic transglycosylase catalyt	2
Core, intermediate and rare	M	outer membrane usher	outer membrane usher	5
Core, intermediate and rare	M	glycosyl transferase group 1	glycosyl transferase group 1	3
Core, intermediate and rare	M	udp-glucose 6-dehydrogenase	udp-glucose 6-dehydrogenase	3
Core, intermediate and rare	M	porin gram-negative type	porin gram-negative type	2
Core, intermediate and rare	M	antigen 43	antigen 43	3
Core, intermediate and rare	M	ompa motb	ompa motb	1
Core, intermediate and rare	M	mechanosensitive ion channel	mechanosensitive ion channel	1
Core, intermediate and rare	M	catalyzes transfer 4-deoxy-4-formamido-l- arabinose udp undecaprenyl phosphate. modified arabinose attached lipid required resistance polymyxin cationic antimicrobial peptides	catalyzes transfer 4-deoxy-4-f	1
Core, intermediate and rare	M	catalyzes conversion udp-4-keto-arabinose udp- ara4o udp-4-amino-4-deoxy-l-arabinose udp-l-ara4n. modified arabinose attached lipid required resistance polymyxin cationic antimicrobial peptides	catalyzes conversion udp-4-ket	1
Core, intermediate and rare	M	outer membrane	outer membrane	16
Core, intermediate and rare	M	colanic acid biosynthesis acetyltransferase wcaf	colanic acid biosynthesis acet	1
Core, intermediate and rare	M	nad-dependent epimerase dehydratase	nad-dependent epimerase dehydr	1
Core, intermediate and rare	M	glycosyl transferases group 1	glycosyl transferases group 1	2
Core, intermediate and rare	M	abc transporter	abc transporter	2
Core, intermediate and rare	M	glycosyl transferase	glycosyl transferase	12
Core, intermediate and rare	M	cog glycosyl transferase 2	cog glycosyl transferase 2	1
Core, intermediate and rare	M	envelope integrity inner membrane tola	envelope integrity inner membr	2
Core, intermediate and rare	M	confers modal distribution chain length o- antigen component lipopolysaccharide lps. gives rise reduced number short chain molecules increases numbers longer molecules modal value 13 strain o111 m92 17 strain k12	confers modal distribution cha	1
Core, intermediate and rare	M	dtdp-glucose 46-dehydratase	dtdp-glucose 46-dehydratase	1
Core, intermediate and rare	M	lipopolysaccharide 12-glucosyltransferase	lipopolysaccharide 12-glucosyl	1
Core, intermediate and rare	M	diacylglycerol kinase	diacylglycerol kinase	1
Core, intermediate and rare	L	iscro1 transposase	iscro1 transposase	5
Core, intermediate and rare	L	cog antirestriction	cog antirestriction	1
Core, intermediate and rare	L	539 genpept.129 gb aal57569.1 af45344153 af453441 transposase escherichia coli	539 genpept.129 gb aal57569.1 	2
Core, intermediate and rare	L	negative regulation dna-dependent transcription initiation	negative regulation dna-depend	2
Core, intermediate and rare	L	exodeoxyribonuclease v alpha	exodeoxyribonuclease v alpha	1
Core, intermediate and rare	L	putative transposase yhga-like	putative transposase yhga-like	1
Core, intermediate and rare	L	integrase core	integrase core	4
Core, intermediate and rare	L	resolvase domain-containing	resolvase domain-containing	5
Core, intermediate and rare	L	replicative helicase	replicative helicase	5
