Class	COG	Word	Label	Count
Intermediate and rare	E	part abc transporter complex potabcd involved spermidine putrescine import. responsible energy coupling transport	part abc transporter complex p	1
Intermediate and rare	E	urea transporter	urea transporter	1
Intermediate and rare	E	ornithine carbamoyltransferase	ornithine carbamoyltransferase	1
Intermediate and rare	E	aminotransferase class ii	aminotransferase class ii	2
Intermediate and rare	E	propanediol utilization	propanediol utilization	1
Intermediate and rare	E	lysine exporter lyse ygga	lysine exporter lyse ygga	1
Intermediate and rare	E	phosphoribosyl-amp cyclohydrolase	phosphoribosyl-amp cyclohydrol	1
Intermediate and rare	E	arginine ornithine antiporter	arginine ornithine antiporter	1
Intermediate and rare	E	ethanolamine utilization eutn carboxysome structural ccml	ethanolamine utilization eutn 	1
Intermediate and rare	E	arginine dihydrolase	arginine dihydrolase	1
Intermediate and rare	D	actin-binding interferes host actin cytoskeleton. stimulates actin polymerization counteracts f-actin destabilizing proteins. potentiates sipc activity	actin-binding interferes host 	1
Intermediate and rare	D	2-keto-3-deoxygluconate permease transports degraded pectin products bacterial serve carbon energy sources. hydrogen coupled transport	2-keto-3-deoxygluconate permea	1
Intermediate and rare	D	rgd attachment site containing	rgd attachment site containing	1
Intermediate and rare	D	division inhibitor	division inhibitor	1
Intermediate and rare	D	plasmid stabilisation	plasmid stabilisation	2
Intermediate and rare	D	addiction module toxin rele stbe	addiction module toxin rele st	2
Intermediate and rare	D	chromosome plasmid partitioning para	chromosome plasmid partitionin	2
Intermediate and rare	D	cobqcobbmindpara nucleotide binding	cobqcobbmindpara nucleotide bi	4
Intermediate and rare	D	cobyrinic acid ac-diamide synthase	cobyrinic acid ac-diamide synt	5
Intermediate and rare	G	catalyzes conversion glucosamine-6-phosphate glucosamine-1-phosphate	catalyzes conversion glucosami	1
Intermediate and rare	G	converts n-acetylmannosamine-6-phosphate mannac-6-p n-acetylglucosamine-6-phosphate glcnac-6-p	converts n-acetylmannosamine-6	1
Intermediate and rare	G	tetracycline resistance	tetracycline resistance	1
Intermediate and rare	G	outer membrane channel allowing entry n- acetylneuraminic acid neu5ac abundant sialic acid host surfaces bacteria	outer membrane channel allowin	1
Intermediate and rare	G	gntp permease	gntp permease	1
Intermediate and rare	G	required full activity stability y subunit. chaperone-like proper stable folding	required full activity stabili	1
Intermediate and rare	G	oligosaccharide h symporter major facilitator superfamily mfs	oligosaccharide h symporter ma	1
Intermediate and rare	G	male sterility	male sterility	2
Intermediate and rare	G	sugar-cation symporter involved sialic acid uptake	sugar-cation symporter involve	1
Intermediate and rare	G	polysialic acid transport kpsm	polysialic acid transport kpsm	1
Intermediate and rare	G	extracellular solute-binding	extracellular solute-binding	1
Intermediate and rare	G	glucose-1-phosphatase inositol phosphatase	glucose-1-phosphatase inositol	3
Intermediate and rare	G	epimerase dehydratase	epimerase dehydratase	2
Intermediate and rare	G	fructose-bisphosphate aldolase	fructose-bisphosphate aldolase	2
Intermediate and rare	G	abc transporter	abc transporter	1
Intermediate and rare	G	l-fucose isomerase	l-fucose isomerase	1
Intermediate and rare	G	major facilitator superfamily	major facilitator superfamily	7
Intermediate and rare	F	phosphoribosylaminoimidazole carboxylase atpase	phosphoribosylaminoimidazole c	1
Intermediate and rare	F	thymidylate synthase	thymidylate synthase	1
Intermediate and rare	F	enzyme involved nucleotide metabolism produces dump immediate precursor thymidine nucleotides decreases intracellular concentration dutp uracil incorporated	enzyme involved nucleotide met	1
Intermediate and rare	F	deoxyguanosinetriphosphate triphosphohydrolase-like	deoxyguanosinetriphosphate tri	2
Intermediate and rare	F	catalyzes hydrolysis nucleoside triphosphates preference pyrimidine deoxynucleoside triphosphates dutp dttp dctp	catalyzes hydrolysis nucleosid	1
Intermediate and rare	F	provides precursors necessary synthesis. catalyzes biosynthesis deoxyribonucleotides corresponding ribonucleotides	provides precursors necessary 	2
Intermediate and rare	F	provides sole de novo source dtmp biosynthesis	provides sole de novo source d	1
Intermediate and rare	F	5-hydroxyisourate hydrolase	5-hydroxyisourate hydrolase	1
Intermediate and rare	F	nudix hydrolase	nudix hydrolase	1
Intermediate and rare	F	dihydro-orotase ec 3.5.2.3	dihydro-orotase ec 3.5.2.3	1
Intermediate and rare	F	deoxycytidylate deaminase	deoxycytidylate deaminase	1
Intermediate and rare	I	amp-dependent synthetase ligase	amp-dependent synthetase ligas	2
Intermediate and rare	I	alpha beta hydrolase fold-3	alpha beta hydrolase fold-3	2
Intermediate and rare	I	coa transferase having broad substrate specificity short-chain acyl-coa thioesters activity decreasing length carboxylic acid chain exceeds four carbons	coa transferase having broad s	1
Intermediate and rare	I	cdp-alcohol phosphatidyltransferase	cdp-alcohol phosphatidyltransf	1
Intermediate and rare	I	carrier growing fatty acid chain fatty acid biosynthesis	carrier growing fatty acid cha	1
Intermediate and rare	I	flagellin modification	flagellin modification	1
Intermediate and rare	I	acid phosphatase	acid phosphatase	1
Intermediate and rare	I	glycerol-3-phosphate cytidylyltransferase	glycerol-3-phosphate cytidylyl	1
Intermediate and rare	I	phosphatidate cytidylyltransferase	phosphatidate cytidylyltransfe	1
Intermediate and rare	I	phosphatidylserine phosphatidylglycerophosphate cardiolipin synthase-like	phosphatidylserine phosphatidy	1
Intermediate and rare	I	catalyzes final step fatty acid oxidation acetyl-coa released coa ester fatty acid two carbons shorter formed	catalyzes final step fatty aci	1
Intermediate and rare	I	carrier dehydratase	carrier dehydratase	1
Intermediate and rare	I	pronog endonuclease	pronog endonuclease	1
Intermediate and rare	I	acyltransferase 3	acyltransferase 3	1
Intermediate and rare	I	hydroxymethylglutaryl-coa lyase	hydroxymethylglutaryl-coa lyas	1
Intermediate and rare	I	catalyzes formation 4-diphosphocytidyl-2-c- methyl-d-erythritol ctp 2-c-methyl-d-erythritol 4- phosphate mep	catalyzes formation 4-diphosph	1
Intermediate and rare	I	fatty acid	fatty acid	4
Intermediate and rare	H	catalyzes nadp-dependent oxidation 4- phosphohydroxy-l-threonine htp 2-amino-3-oxo-4- phosphohydroxybutyric acid spontaneously decarboxylates form 3-amino-2-oxopropyl phosphate ahap	catalyzes nadp-dependent oxida	2
Intermediate and rare	H	catalyzes formation s-adenosylmethionine methionine atp	catalyzes formation s-adenosyl	1
Intermediate and rare	H	phosphoadenosine phosphosulfate reductase	phosphoadenosine phosphosulfat	3
Intermediate and rare	H	cobalt chelatase pcobt	cobalt chelatase pcobt	1
Intermediate and rare	H	6-carboxy-5678-tetrahydropterin synthase	6-carboxy-5678-tetrahydropteri	1
Intermediate and rare	H	key enzyme folate metabolism. catalyzes essential reaction de novo glycine purine synthesis precursor synthesis	key enzyme folate metabolism. 	3
Intermediate and rare	H	dihydrofolate reductase	dihydrofolate reductase	3
Intermediate and rare	H	dihydropteroate synthase	dihydropteroate synthase	2
Intermediate and rare	H	delta-aminolevulinic acid dehydratase	delta-aminolevulinic acid dehy	1
Intermediate and rare	K	phage anti-repressor	phage anti-repressor	2
Intermediate and rare	K	phage repressor protein. serine peptidase. merops s24	phage repressor protein. serin	1
Intermediate and rare	K	tet-r transcriptional regulator	tet-r transcriptional regulato	1
Intermediate and rare	K	transcriptional regulator tetr	transcriptional regulator tetr	1
Intermediate and rare	K	ogrdelta-like zinc finger	ogrdelta-like zinc finger	1
Intermediate and rare	K	transcriptional regulator arsr	transcriptional regulator arsr	2
Intermediate and rare	K	transcription inhibitory torcad operon. acts excisionase plays essential role defective prophage cps53 excision	transcription inhibitory torca	1
Intermediate and rare	K	repressor phase-1 flagellin	repressor phase-1 flagellin	1
Intermediate and rare	K	cog transcriptional regulator	cog transcriptional regulator	1
Intermediate and rare	K	repressor rcna expression. acts binding specifically rcna promoter absence nickel cobalt. presence one metals weaker affinity rcna promoter	repressor rcna expression. act	1
Intermediate and rare	K	bacterial regulatory helix-turn-helix lysr	bacterial regulatory helix-tur	1
Intermediate and rare	K	binding domain. represses transcription dicb dicc specific role cellular replication mode action still	binding domain. represses tran	1
Intermediate and rare	K	parb-like nuclease	parb-like nuclease	1
Intermediate and rare	K	gntr transcriptional regulator	gntr transcriptional regulator	1
Intermediate and rare	K	involved determination copy number gene replication. binds repa promoter thus inhibiting synthesis mrna initiator repa	involved determination copy nu	4
Intermediate and rare	K	regulatory deor	regulatory deor	2
Intermediate and rare	K	phage transcriptional regulator	phage transcriptional regulato	10
Intermediate and rare	K	transcriptional repressor nan operon encodes proteins involved sialic acid utilization	transcriptional repressor nan 	1
Intermediate and rare	K	helicase conserved c-terminal	helicase conserved c-terminal	2
Intermediate and rare	K	regulator fur	regulator fur	1
Intermediate and rare	K	transcriptional regulator trar dksa	transcriptional regulator trar	1
Intermediate and rare	K	peptidase s24	peptidase s24	3
Intermediate and rare	K	dna-binding transcriptional regulator soxs	dna-binding transcriptional re	1
Intermediate and rare	K	transcriptional regulator arac	transcriptional regulator arac	2
Intermediate and rare	K	alginate biosynthesis transcriptional activator	alginate biosynthesis transcri	1
Intermediate and rare	K	transcriptional regulator iclr	transcriptional regulator iclr	1
Intermediate and rare	K	tetracycline repressor	tetracycline repressor	1
Intermediate and rare	K	chromosome plasmid partitioning parb	chromosome plasmid partitionin	2
Intermediate and rare	K	specific inhibitor chromosomal initiation replication vitro. binds three 13-mers origin oric block initiation replication	specific inhibitor chromosomal	1
Intermediate and rare	K	toxic component toxin-antitoxin ta module. mazf sequence-specific mrna endoribonuclease inhibits synthesis induces bacterial stasis. very stable single- strand specific cleavage independent ribosome although translation enhances cleavage mrnas. cleavage usually occurs between first c aca sequences yielding 23-cyclic phosphate free 5-oh. endoribonuclease activity toxin inhibited labile cognate antitoxin maze. toxicity results levels maze decrease leading mrna degradation. effect rescued expression maze 6 hours rich medium overexpression mazf leads programmed death. mazf- mediated death occurs following number stress conditions rela-dependent fashion cells log phase. growth viability affected mazf maze coexpressed. programmed death occurs cells high density depends presence mazef quorum sensing pentapeptide extracellular death factor edf sequence nnwnn probably produced zwg gene product glucose-6- phosphate 1-dehydrogenase. both maze mazef bind promoter region mazef operon inhibit transcription	toxic component toxin-antitoxi	1
Intermediate and rare	K	pathogenesis-related transcriptional factor erf	pathogenesis-related transcrip	1
Intermediate and rare	K	phage transcriptional regulator alpa	phage transcriptional regulato	7
Intermediate and rare	K	tetracyclin repressor c-terminal all-alpha	tetracyclin repressor c-termin	1
Intermediate and rare	K	transcriptional regulator	transcriptional regulator	92
Intermediate and rare	K	pronog transcriptional regulator	pronog transcriptional regulat	1
Intermediate and rare	K	transcriptional activator ogr delta	transcriptional activator ogr 	1
Intermediate and rare	K	positive regulator late transcription	positive regulator late transc	3
Intermediate and rare	K	cog antirepressor	cog antirepressor	6
Intermediate and rare	K	snf2 n-terminal	snf2 n-terminal	1
Intermediate and rare	K	transcriptional regulator padr-like	transcriptional regulator padr	1
Intermediate and rare	K	transcriptional activator	transcriptional activator	10
Intermediate and rare	K	hth-type transcriptional regulator	hth-type transcriptional regul	1
Intermediate and rare	K	tetr transcriptional regulator	tetr transcriptional regulator	2
Intermediate and rare	K	phage antirepressor kilac	phage antirepressor kilac	1
Intermediate and rare	K	phage shock c	phage shock c	1
Intermediate and rare	K	transcriptional repressor dica	transcriptional repressor dica	1
Intermediate and rare	K	phage repressor	phage repressor	14
Intermediate and rare	K	gcn5-related n-acetyltransferase	gcn5-related n-acetyltransfera	6
Intermediate and rare	K	parb nuclease	parb nuclease	1
Intermediate and rare	K	transcriptional regulator xre	transcriptional regulator xre	1
Intermediate and rare	K	metal dependent phosphohydrolase	metal dependent phosphohydrola	1
Intermediate and rare	K	peptidase s24-like	peptidase s24-like	9
Intermediate and rare	K	perc transcriptional activator	perc transcriptional activator	7
Intermediate and rare	K	ci repressor	ci repressor	6
Intermediate and rare	K	copg dna-binding	copg dna-binding	1
Intermediate and rare	K	unknown duf955	unknown duf955	1
Intermediate and rare	K	arac transcriptional regulator	arac transcriptional regulator	2
Intermediate and rare	K	xre transcriptional regulator	xre transcriptional regulator	1
Intermediate and rare	K	acetyltransferase gnat	acetyltransferase gnat	1
Intermediate and rare	K	cog addiction module antidote	cog addiction module antidote	1
Intermediate and rare	K	predicted nucleotide-binding containing tir-like	predicted nucleotide-binding c	1
Intermediate and rare	K	parb domain-containing nuclease	parb domain-containing nucleas	4
Intermediate and rare	K	prophage cp4-57 regulatory alpa	prophage cp4-57 regulatory alp	2
Intermediate and rare	K	repb plasmid partitioning	repb plasmid partitioning	1
Intermediate and rare	K	regulates arginine biosynthesis genes	regulates arginine biosynthesi	1
Intermediate and rare	K	arsr transcriptional regulator	arsr transcriptional regulator	1
Intermediate and rare	K	transcriptional regulator merd	transcriptional regulator merd	1
Intermediate and rare	K	psp operon transcriptional activator	psp operon transcriptional act	1
Intermediate and rare	K	polymerase v	polymerase v	1
Intermediate and rare	K	plasmid maintenance antidote	plasmid maintenance antidote	3
Intermediate and rare	K	lysr transcriptional regulator	lysr transcriptional regulator	1
Intermediate and rare	K	induces synthesis acid phosphatase appa several polypeptides such appbc deceleration phase growth. acts transcriptional repressor one group proteins synthesized preferentially exponential growth one group synthesized stationary phase. involved stabilization sigma stress factor rpos stress conditions	induces synthesis acid phospha	1
Intermediate and rare	J	removes formyl group n-terminal met newly synthesized proteins. requires dipeptide efficient rate reaction. n-terminal l-methionine prerequisite activity enzyme broad specificity positions	removes formyl group n-termina	1
Intermediate and rare	J	threonyl alanyl trna synthetase second additional	threonyl alanyl trna synthetas	1
Intermediate and rare	J	endoribonuclease l-psp	endoribonuclease l-psp	1
Intermediate and rare	J	plasmid stabilisation	plasmid stabilisation	2
Intermediate and rare	J	addiction module toxin rele stbe	addiction module toxin rele st	2
Intermediate and rare	J	cysteinyl-trna synthetase	cysteinyl-trna synthetase	1
Intermediate and rare	J	lysyl-trna synthetase	lysyl-trna synthetase	1
Intermediate and rare	J	nog gcn5-related n-acetyltransferase	nog gcn5-related n-acetyltrans	1
Intermediate and rare	J	nog ribosomal large binding	nog ribosomal large binding	1
Intermediate and rare	M	outer membrane x	outer membrane x	1
Intermediate and rare	M	cytolethal distending toxin	cytolethal distending toxin	1
Intermediate and rare	M	tola c-terminal	tola c-terminal	1
Intermediate and rare	M	udp-glucose 4-epimerase	udp-glucose 4-epimerase	5
Intermediate and rare	M	male sterility	male sterility	2
Intermediate and rare	M	group 1 glycosyl transferase	group 1 glycosyl transferase	1
Intermediate and rare	M	transglycosylase slt	transglycosylase slt	4
Intermediate and rare	M	tail assembly	tail assembly	2
Intermediate and rare	M	glycosyl transferases group 1	glycosyl transferases group 1	5
Intermediate and rare	M	pronog hydrolase	pronog hydrolase	1
Intermediate and rare	M	abc transporter	abc transporter	1
Intermediate and rare	M	polysaccharide biosynthesis	polysaccharide biosynthesis	9
Intermediate and rare	M	glycosyl transferase	glycosyl transferase	41
Intermediate and rare	M	gdp-fucose synthetase	gdp-fucose synthetase	2
Intermediate and rare	M	dtdp-4-dehydrorhamnose 35-epimerase	dtdp-4-dehydrorhamnose 35-epim	8
Intermediate and rare	M	glycosyl transferase 8	glycosyl transferase 8	1
Intermediate and rare	M	glycosyl transferase 2	glycosyl transferase 2	9
Intermediate and rare	M	cog glycosyltransferase	cog glycosyltransferase	1
Intermediate and rare	M	dtdp-4-dehydrorhamnose reductase	dtdp-4-dehydrorhamnose reducta	1
Intermediate and rare	M	glycerol-3-phosphate cytidylyltransferase	glycerol-3-phosphate cytidylyl	1
Intermediate and rare	M	group 1	group 1	22
Intermediate and rare	M	peptidase m23b	peptidase m23b	1
Intermediate and rare	M	envelope integrity inner membrane tola	envelope integrity inner membr	1
Intermediate and rare	M	polysialic acid transport kpsm	polysialic acid transport kpsm	1
Intermediate and rare	M	rz endopeptidase lambdoid prophage dlp12	rz endopeptidase lambdoid prop	2
Intermediate and rare	M	ec 1.1.1.22	ec 1.1.1.22	1
Intermediate and rare	M	epimerase dehydratase	epimerase dehydratase	2
Intermediate and rare	M	gdpmannose 46-dehydratase	gdpmannose 46-dehydratase	2
Intermediate and rare	M	confers modal distribution chain length o- antigen component lipopolysaccharide lps. gives rise reduced number short chain molecules increases numbers longer molecules modal value 13 strain o111 m92 17 strain k12	confers modal distribution cha	3
Intermediate and rare	M	cog biosynthesis	cog biosynthesis	2
Intermediate and rare	M	pronog yd repeat	pronog yd repeat	1
Intermediate and rare	M	outer membrane autotransporter	outer membrane autotransporter	1
Intermediate and rare	M	mannose-1-phosphate guanylyltransferase	mannose-1-phosphate guanylyltr	8
Intermediate and rare	M	polysaccharide pyruvyl transferase	polysaccharide pyruvyl transfe	1
Intermediate and rare	M	polysaccharide export	polysaccharide export	4
Intermediate and rare	M	lytic transglycosylase	lytic transglycosylase	1
Intermediate and rare	M	cdp-glycerol polyglycerophosphate glycerophosphotransferase	cdp-glycerol polyglycerophosph	1
Intermediate and rare	M	udp-n-acetylglucosamine 2-epimerase	udp-n-acetylglucosamine 2-epim	2
Intermediate and rare	M	catalyzes conversion udp-4-keto-arabinose udp- ara4o udp-4-amino-4-deoxy-l-arabinose udp-l-ara4n. modified arabinose attached lipid required resistance polymyxin cationic antimicrobial peptides	catalyzes conversion udp-4-ket	3
Intermediate and rare	M	glycosyltransferase 9 heptosyltransferase	glycosyltransferase 9 heptosyl	1
Intermediate and rare	M	lipoprotein yafl	lipoprotein yafl	1
Intermediate and rare	M	dtdp-glucose 46-dehydratase	dtdp-glucose 46-dehydratase	3
Intermediate and rare	M	phage minor tail	phage minor tail	1
Intermediate and rare	M	pronog 17 kda surface antigen	pronog 17 kda surface antigen	1
Intermediate and rare	M	catalyzes formation dtdp-glucose dttp glucose 1-phosphate well pyrophosphorolysis	catalyzes formation dtdp-gluco	5
Intermediate and rare	M	glycosyl transferase 11	glycosyl transferase 11	1
Intermediate and rare	M	outer membrane	outer membrane	11
Intermediate and rare	M	aspartate racemase	aspartate racemase	1
Intermediate and rare	M	k12990 rhamnosyltransferase ec 2.4.1	k12990 rhamnosyltransferase ec	1
Intermediate and rare	M	glycosyltransferase involved transfer udp-galf udp-glucose	glycosyltransferase involved t	1
Intermediate and rare	M	outer membrane usher	outer membrane usher	4
Intermediate and rare	M	eurnog glycosyl transferase	eurnog glycosyl transferase	1
Intermediate and rare	M	degt dnrj eryc1 strs aminotransferase	degt dnrj eryc1 strs aminotran	1
Intermediate and rare	M	mandelate racemase	mandelate racemase	1
Intermediate and rare	M	link o-antigen tetrasaccharide units long chains giving rise typical smooth lps	link o-antigen tetrasaccharide	1
Intermediate and rare	M	glycosyl transferase group 1	glycosyl transferase group 1	16
Intermediate and rare	M	rnd efflux outer membrane lipoprotein	rnd efflux outer membrane lipo	2
Intermediate and rare	M	adhesin virulence factor hek	adhesin virulence factor hek	2
Intermediate and rare	M	capsule polysaccharide export inner-membrane	capsule polysaccharide export 	1
Intermediate and rare	M	outer membrane protease	outer membrane protease	2
Intermediate and rare	M	udp-glucose 6-dehydrogenase	udp-glucose 6-dehydrogenase	2
Intermediate and rare	M	conjugal transfer	conjugal transfer	2
Intermediate and rare	L	iscro1 transposase	iscro1 transposase	3
Intermediate and rare	L	replicative helicase	replicative helicase	3
Intermediate and rare	L	poorly processive error-prone polymerase involved untargeted mutagenesis. copies undamaged stalled replication forks arise vivo mismatched misaligned primer ends. misaligned primers extended poliv. exhibits 3-5 exonuclease proofreading activity. involved translesional synthesis conjunction beta clamp poliii	poorly processive error-prone 	1
Intermediate and rare	L	protecting dpra	protecting dpra	2
Intermediate and rare	L	539 genpept.129 gb aal57569.1 af45344153 af453441 transposase escherichia coli	539 genpept.129 gb aal57569.1 	4
Intermediate and rare	L	istb domain-containing atp-binding	istb domain-containing atp-bin	1
Intermediate and rare	L	cog primase	cog primase	1
Intermediate and rare	L	integrase core	integrase core	5
Intermediate and rare	L	resolvase domain-containing	resolvase domain-containing	10
Intermediate and rare	L	pronog transposase is116 is110 is902	pronog transposase is116 is110	2
Intermediate and rare	L	single-stranded dna-binding	single-stranded dna-binding	12
Intermediate and rare	L	hydrolase tatd	hydrolase tatd	1
Intermediate and rare	L	insertion element iso-is1n	insertion element iso-is1n	2
Intermediate and rare	L	istb atp binding domain-containing	istb atp binding domain-contai	2
Intermediate and rare	L	n-6 methylase	n-6 methylase	1
Intermediate and rare	L	adenine methylase	adenine methylase	2
Intermediate and rare	L	initiator replication	initiator replication	6
Intermediate and rare	L	is1 orf2	is1 orf2	1
Intermediate and rare	L	dna-binding prophage	dna-binding prophage	1
Intermediate and rare	L	type iii restriction enzyme res	type iii restriction enzyme re	1
Intermediate and rare	L	dnab-like helicase n terminal	dnab-like helicase n terminal	1
Intermediate and rare	L	n-6-adenine-methyltransferase dam	n-6-adenine-methyltransferase 	3
Intermediate and rare	L	type 1 fimbriae regulatory	type 1 fimbriae regulatory	2
Intermediate and rare	L	transcriptional regulator arac	transcriptional regulator arac	2
Intermediate and rare	L	pronog helicase	pronog helicase	3
Intermediate and rare	L	endonuclease specifically degrades rna rna- hybrids	endonuclease specifically degr	1
Intermediate and rare	L	539 539 genpept.129 gb aal57569.1 af45344153 af453441 transposase escherichia coli	539 539 genpept.129 gb aal5756	1
Intermediate and rare	L	transposase is4	transposase is4	1
Intermediate and rare	L	sulfur modification dndd	sulfur modification dndd	1
Intermediate and rare	L	bifunctional antitoxin transcriptional repressor relb	bifunctional antitoxin transcr	1
Intermediate and rare	L	prophage primase	prophage primase	9
Intermediate and rare	L	calcineurin-like phosphoesterase	calcineurin-like phosphoestera	2
Intermediate and rare	L	is1004 transposase	is1004 transposase	1
Intermediate and rare	L	dna-invertase lambdoid prophage	dna-invertase lambdoid prophag	2
Intermediate and rare	L	istb atp-binding	istb atp-binding	1
Intermediate and rare	L	prophage injection	prophage injection	10
Intermediate and rare	L	is2 transposase	is2 transposase	8
Intermediate and rare	L	replication c	replication c	2
Intermediate and rare	L	is629 orf1	is629 orf1	1
Intermediate and rare	L	pronog methyltransferase type 11	pronog methyltransferase type 	1
Intermediate and rare	L	cog transposase	cog transposase	4
Intermediate and rare	L	transposase is204 is1001 is1096 is1165	transposase is204 is1001 is109	6
Intermediate and rare	L	acts load dnab helicase onto intiation site durning replication	acts load dnab helicase onto i	3
Intermediate and rare	L	integrase catalytic region	integrase catalytic region	1
Intermediate and rare	L	integrase catalytic	integrase catalytic	10
Intermediate and rare	L	type iii restriction-modification	type iii restriction-modificat	2
Intermediate and rare	L	cog represses number genes involved response damage sos response reca lexa. presence single-stranded reca interacts lexa causing autocatalytic cleavage disrupts dna-binding part lexa leading derepression sos regulon eventually repair	cog represses number genes inv	1
Intermediate and rare	L	transposase tn3	transposase tn3	2
Intermediate and rare	L	dna-directed polymerase	dna-directed polymerase	1
Intermediate and rare	L	gdp-mannose mannosyl hydrolase	gdp-mannose mannosyl hydrolase	3
Intermediate and rare	L	pronog type ii restriction endonuclease	pronog type ii restriction end	1
Intermediate and rare	L	moba mobl	moba mobl	4
Intermediate and rare	L	yqaj-like viral recombinase	yqaj-like viral recombinase	1
Intermediate and rare	L	phage integrase	phage integrase	10
Intermediate and rare	L	uvrd rep helicase	uvrd rep helicase	1
Intermediate and rare	L	ispsy5 orf1	ispsy5 orf1	2
Intermediate and rare	L	erf superfamily	erf superfamily	2
Intermediate and rare	L	rece known exonuclease viii pathway alternative pathway initiation homologous recombination escherichia coli. rece pathway activated recb recc sbca suppressors recb recc mutants. activation rece pathway results production two phage proteins relevant recombinational repair. rece duplex dna-specific exonuclease produces 3 overhangs duplex preferentially degrading 5-ending strands. recombinational repair e.coli chromosomal involves well proteins reca recf recj reco recr ruvc	rece known exonuclease viii pa	2
Intermediate and rare	L	atp dependent ligase	atp dependent ligase	1
Intermediate and rare	L	conjugative transfer trai	conjugative transfer trai	2
Intermediate and rare	L	integrase necessary integration phage host genome site-specific recombination. conjunction excisionase integrase necessary excision prophage host genome	integrase necessary integratio	1
Intermediate and rare	L	rna helicase helicase	rna helicase helicase	1
Intermediate and rare	L	resolvase n terminal	resolvase n terminal	1
Intermediate and rare	L	cytosine-specific methyltransferase	cytosine-specific methyltransf	17
Intermediate and rare	L	snf2 n-terminal	snf2 n-terminal	1
Intermediate and rare	L	recfrecnsmc n terminal	recfrecnsmc n terminal	1
Intermediate and rare	L	phage replication	phage replication	1
Intermediate and rare	L	transposase is3 is911	transposase is3 is911	3
Intermediate and rare	L	polymerase iii alpha	polymerase iii alpha	1
Intermediate and rare	L	terminase small	terminase small	9
Intermediate and rare	L	dead deah box helicase	dead deah box helicase	5
Intermediate and rare	L	ybcn lambdoid dlp12 prophage regi	ybcn lambdoid dlp12 prophage r	1
Intermediate and rare	L	reca bacterial recombination	reca bacterial recombination	1
Intermediate and rare	L	transposase is605 orfb	transposase is605 orfb	1
Intermediate and rare	L	unknown duf303	unknown duf303	6
Intermediate and rare	L	endonuclease resolves holliday junction intermediates homologous genetic recombination repair. exhibits sequence structure-selective cleavage four-way junctions introduces symmetrical nicks two strands polarity 5 side dinucleotides. corrects defects genetic recombination repair associated inactivation ruvab ruvc	endonuclease resolves holliday	4
Intermediate and rare	L	reverse transcriptase rna-dependent polymerase	reverse transcriptase rna-depe	2
Intermediate and rare	L	uracil glycosylase superfamily	uracil glycosylase superfamily	1
