Class	COG	Word	Label	Count
Multi-cluster core	E	catalyzes removal elemental sulfur cysteine produce alanine	catalyzes removal elemental su	1
Multi-cluster core	E	tyrosine-specific transport	tyrosine-specific transport	1
Multi-cluster core	E	proline dehydrogenase pyrroline-5-carboxylate dehydrogenase	proline dehydrogenase pyrrolin	1
Multi-cluster core	E	catalyzes decarboxylation s-adenosylmethionine s-adenosylmethioninamine dcadomet propylamine donor required synthesis polyamines spermine spermidine diamine putrescine	catalyzes decarboxylation s-ad	1
Multi-cluster core	E	oxidative deamination d-amino acids	oxidative deamination d-amino 	1
Multi-cluster core	E	methylaspartate mutase e	methylaspartate mutase e	1
Multi-cluster core	E	amino acid	amino acid	9
Multi-cluster core	E	imidazolone-5-propionate hydrolase	imidazolone-5-propionate hydro	1
Multi-cluster core	E	catalyzes isomerization between 2-isopropylmalate 3-isopropylmalate via formation 2-isopropylmaleate	catalyzes isomerization betwee	1
Multi-cluster core	E	phenylalanine histidine ammonia-lyase	phenylalanine histidine ammoni	1
Multi-cluster core	E	inner membrane transporter ygji	inner membrane transporter ygj	1
Multi-cluster core	E	abc transporter atp-binding	abc transporter atp-binding	2
Multi-cluster core	E	cysmet metabolism plp-dependent enzyme	cysmet metabolism plp-dependen	1
Multi-cluster core	E	allophanate hydrolase 2	allophanate hydrolase 2	1
Multi-cluster core	E	amino acid racemase	amino acid racemase	1
Multi-cluster core	E	inner membrane transporter yjem	inner membrane transporter yje	1
Multi-cluster core	E	aminotransferase class ii	aminotransferase class ii	1
Multi-cluster core	E	shikimate 5-dehydrogenase	shikimate 5-dehydrogenase	1
Multi-cluster core	E	proton-dependent permease transports di- tripeptides	proton-dependent permease tran	1
Multi-cluster core	E	glutamine synthetase	glutamine synthetase	1
Multi-cluster core	E	dihydrodipicolinate synthetase	dihydrodipicolinate synthetase	1
Multi-cluster core	E	abc transporter	abc transporter	8
Multi-cluster core	E	extracellular solute-binding 5	extracellular solute-binding 5	2
Multi-cluster core	E	amino acid abc transporter	amino acid abc transporter	5
Multi-cluster core	E	urocanate hydratase ec 4.2.1.49	urocanate hydratase ec 4.2.1.4	1
Multi-cluster core	E	methylaspartate ammonia-lyase n-terminus	methylaspartate ammonia-lyase 	1
Multi-cluster core	E	methylaspartate mutase s	methylaspartate mutase s	1
Multi-cluster core	D	antitoxin yafo-yafn toxin-antitoxin	antitoxin yafo-yafn toxin-anti	1
Multi-cluster core	D	arsenical pump-driving atpase	arsenical pump-driving atpase	1
Multi-cluster core	D	rele-like cytotoxic translational repressor toxin-antitoxin stability	rele-like cytotoxic translatio	1
Multi-cluster core	D	tyrosine-protein kinase	tyrosine-protein kinase	1
Multi-cluster core	G	xylulokinase ec 2.7.1.17	xylulokinase ec 2.7.1.17	1
Multi-cluster core	G	catalyzes dehydration d-galactonate 2-keto-3- deoxy-d-galactonate	catalyzes dehydration d-galact	2
Multi-cluster core	G	uptake l-rhamnose boundary membrane concomitant transport protons symport	uptake l-rhamnose boundary mem	1
Multi-cluster core	G	phosphoglycerate kinase	phosphoglycerate kinase	1
Multi-cluster core	G	pts mannitol-specific	pts mannitol-specific	1
Multi-cluster core	G	mannitol-specific cryptic phosphotransferase enzyme iia	mannitol-specific cryptic phos	1
Multi-cluster core	G	nad-dependent epimerase dehydratase	nad-dependent epimerase dehydr	1
Multi-cluster core	G	fructose-16-bisphosphate aldolase	fructose-16-bisphosphate aldol	1
Multi-cluster core	G	bifunctional pts fructose-specific transporter iia hpr	bifunctional pts fructose-spec	1
Multi-cluster core	G	galactosamine-6-phosphate isomerase	galactosamine-6-phosphate isom	2
Multi-cluster core	G	inner membrane transport ydim	inner membrane transport ydim	1
Multi-cluster core	G	fimbrial-like adhesin	fimbrial-like adhesin	2
Multi-cluster core	G	pts glucitol sorbitol-specific	pts glucitol sorbitol-specific	5
Multi-cluster core	G	transport permease	transport permease	1
Multi-cluster core	G	putative mutase	putative mutase	1
Multi-cluster core	G	pts iia-like nitrogen-regulatory ptsn	pts iia-like nitrogen-regulato	1
Multi-cluster core	G	glycosyl hydrolase 25	glycosyl hydrolase 25	1
Multi-cluster core	G	inner membrane metabolite transport ydje	inner membrane metabolite tran	1
Multi-cluster core	G	l-arabinose-binding periplasmic	l-arabinose-binding periplasmi	1
Multi-cluster core	G	abc transporter	abc transporter	7
Multi-cluster core	G	trap dicarboxylate transporter dctp	trap dicarboxylate transporter	1
Multi-cluster core	G	allulose-6-phosphate 3-epimerase	allulose-6-phosphate 3-epimera	1
Multi-cluster core	G	glycoside hydrolase 13	glycoside hydrolase 13	1
Multi-cluster core	G	4-alpha-glucanotransferase ec 2.4.1.25	4-alpha-glucanotransferase ec 	1
Multi-cluster core	G	yhch yjgk yial	yhch yjgk yial	1
Multi-cluster core	G	sugar kinase ygce	sugar kinase ygce	1
Multi-cluster core	G	xylulose kinase	xylulose kinase	1
Multi-cluster core	G	major facilitator	major facilitator	10
Multi-cluster core	G	pts phosphocarrier	pts phosphocarrier	1
Multi-cluster core	G	pts glucitol sorbitol-specific iia component	pts glucitol sorbitol-specific	1
Multi-cluster core	G	unknown duf386	unknown duf386	1
Multi-cluster core	G	pts fructose subfamily transporter iic	pts fructose subfamily transpo	1
Multi-cluster core	G	metabolite transport ydjk	metabolite transport ydjk	2
Multi-cluster core	G	galactitol-specific iic component	galactitol-specific iic compon	1
Multi-cluster core	G	d-allose transporter	d-allose transporter	2
Multi-cluster core	G	major facilitator superfamily mfs1	major facilitator superfamily 	1
Multi-cluster core	G	periplasmic binding laci transcriptional regulator	periplasmic binding laci trans	2
Multi-cluster core	G	sucrose phosphorylase	sucrose phosphorylase	4
Multi-cluster core	G	melibiose sodium symporter	melibiose sodium symporter	1
Multi-cluster core	G	part abc transporter complex lsrabcd involved autoinducer 2 ai-2 import. responsible energy coupling transport	part abc transporter complex l	1
Multi-cluster core	G	pts glucitol sorbitol-specific transporter iia	pts glucitol sorbitol-specific	1
Multi-cluster core	G	pts mannose fructose sorbose iic	pts mannose fructose sorbose i	1
Multi-cluster core	G	sugar transporter	sugar transporter	1
Multi-cluster core	G	bnrasp-box repeat	bnrasp-box repeat	1
Multi-cluster core	G	multidrug resistance mdtg	multidrug resistance mdtg	2
Multi-cluster core	G	part tri-partite atp-independent periplasmic transport trap yiamno	part tri-partite atp-independe	1
Multi-cluster core	G	pts beta-glucoside-specific transporter iiabc	pts beta-glucoside-specific tr	2
Multi-cluster core	G	pts ascorbate-specific transporter iic	pts ascorbate-specific transpo	1
Multi-cluster core	G	transport araj	transport araj	1
Multi-cluster core	G	transketolase ec 2.2.1.1	transketolase ec 2.2.1.1	1
Multi-cluster core	G	catalyzes phosphorylation autoinducer 2 ai-2 phospho-ai-2 subsequently inactivates transcriptional regulator lsrr leads transcription lsr operon. phosphorylates ring-open form 45-dihydroxy-23- pentanedione dpd precursor ai-2 signaling molecules c5 position	catalyzes phosphorylation auto	1
Multi-cluster core	G	abc transporter permease	abc transporter permease	2
Multi-cluster core	G	trap dicarboxylate transporter dctm	trap dicarboxylate transporter	1
Multi-cluster core	G	2-dehydro-3-deoxygalactonokinase ec 2.7.1.58	2-dehydro-3-deoxygalactonokina	1
Multi-cluster core	G	ribulose-phosphate 3-epimerase	ribulose-phosphate 3-epimerase	1
Multi-cluster core	G	major facilitator superfamily	major facilitator superfamily	6
Multi-cluster core	G	d-ribose transporter rbsb	d-ribose transporter rbsb	1
Multi-cluster core	G	citrate transporter	citrate transporter	1
Multi-cluster core	G	maltodextrin glucosidase	maltodextrin glucosidase	1
Multi-cluster core	G	transfer alpha-xylosyl residue alpha-xyloside xylose glucose mannose fructose maltose isomaltose nigerose kojibiose sucrose trehalose	transfer alpha-xylosyl residue	2
Multi-cluster core	G	pfkb carbohydrate kinase	pfkb carbohydrate kinase	1
Multi-cluster core	G	beta-d-galactosidase beta	beta-d-galactosidase beta	1
Multi-cluster core	G	hydrolase 31	hydrolase 31	2
Multi-cluster core	G	catalyzes nad-dependent conversion d-erythrose 4- phosphate 4-phosphoerythronate	catalyzes nad-dependent conver	1
Multi-cluster core	G	mannitol dehydrogenase	mannitol dehydrogenase	5
Multi-cluster core	G	dihydroxyacetone kinase	dihydroxyacetone kinase	1
Multi-cluster core	G	phosphorylates fructoselysine yield fructoselysine 6- phosphate	phosphorylates fructoselysine 	2
Multi-cluster core	G	d-allose kinase	d-allose kinase	1
Multi-cluster core	G	pts 2-o-a-mannosyl-d-glycerate specific transporter iiabc	pts 2-o-a-mannosyl-d-glycerate	2
Multi-cluster core	G	alpha-amylase ec 3.2.1.1	alpha-amylase ec 3.2.1.1	4
Multi-cluster core	G	ump phosphatase	ump phosphatase	1
Multi-cluster core	G	phosphotransferase enzyme ii b component	phosphotransferase enzyme ii b	1
Multi-cluster core	G	sugar kinase	sugar kinase	4
Multi-cluster core	G	sugar efflux transporter	sugar efflux transporter	1
Multi-cluster core	G	fructose-bisphosphate aldolase	fructose-bisphosphate aldolase	2
Multi-cluster core	G	catalyzes reversible retro-aldol cleavage both 5- keto-4-deoxy-d-glucarate 2-keto-3-deoxy-d-glucarate pyruvate tartronic semialdehyde	catalyzes reversible retro-ald	1
Multi-cluster core	F	catalyzes reduction fmn fmnh2 used reduce pyrimidine ruta via rut pathway	catalyzes reduction fmn fmnh2 	1
Multi-cluster core	F	purine permease ybby	purine permease ybby	1
Multi-cluster core	F	dihydropyrimidine dehydrogenase	dihydropyrimidine dehydrogenas	1
Multi-cluster core	F	catalyzes pyrimidine ring opening between n-3 c- 4 unusual flavin hydroperoxide-catalyzed mechanism yield ureidoacrylate peracid. cleaves pyrmidine rings directly adding oxygen atoms making toxic ureidoacrylate peracid product spontaneously reduced ureidoacrylate	catalyzes pyrimidine ring open	1
Multi-cluster core	F	catalyzes hydrolysis nucleoside triphosphates preference pyrimidine deoxynucleoside triphosphates dutp dttp dctp	catalyzes hydrolysis nucleosid	1
Multi-cluster core	F	permease cytosine purines uracil thiamine allantoin	permease cytosine purines urac	2
Multi-cluster core	F	aminodeoxychorismate lyase	aminodeoxychorismate lyase	1
Multi-cluster core	F	bifunctional udp-sugar hydrolase 5-nucleotidase periplasmic	bifunctional udp-sugar hydrola	3
Multi-cluster core	F	dihydro-orotase ec 3.5.2.3	dihydro-orotase ec 3.5.2.3	1
Multi-cluster core	F	vivo quickly hydrolyzes ureidoacrylate peracid avoid toxicity hydrolyzes ureidoacrylate formed spontaneously ureidoacrylate peracid. one products hydrolysis carbamate hydrolyzes spontaneously thereby releasing one pyrimidine rings nitrogen atoms ammonia one carbons co2	vivo quickly hydrolyzes ureido	2
Multi-cluster core	I	fatty acid desaturase	fatty acid desaturase	1
Multi-cluster core	I	succinyl-coa synthetase beta	succinyl-coa synthetase beta	1
Multi-cluster core	I	amp-dependent synthetase ligase	amp-dependent synthetase ligas	2
Multi-cluster core	I	synthase iii	synthase iii	1
Multi-cluster core	I	phosphatidate cytidylyltransferase	phosphatidate cytidylyltransfe	2
Multi-cluster core	I	sterol desaturase	sterol desaturase	1
Multi-cluster core	I	coa transferase having broad substrate specificity short-chain acyl-coa thioesters activity decreasing length carboxylic acid chain exceeds four carbons	coa transferase having broad s	3
Multi-cluster core	I	catalyzes reversible dehydration l-carnitinyl-coa crotonobetainyl-coa	catalyzes reversible dehydrati	1
Multi-cluster core	I	catalyzes formation hydroxyacyl-coa addition water enoyl-coa. exhibits 3-hydroxyacyl-coa epimerase 3-hydroxyacyl-coa dehydrogenase activities	catalyzes formation hydroxyacy	1
Multi-cluster core	I	coa-transferase b	coa-transferase b	1
Multi-cluster core	I	lipid carrier	lipid carrier	1
Multi-cluster core	I	3-hydroxyisobutyrate dehydrogenase	3-hydroxyisobutyrate dehydroge	1
Multi-cluster core	I	pap2 superfamily	pap2 superfamily	1
Multi-cluster core	I	catalyzes final step fatty acid oxidation acetyl-coa released coa ester fatty acid two carbons shorter formed	catalyzes final step fatty aci	1
Multi-cluster core	I	long-chain fatty acid transport	long-chain fatty acid transpor	1
Multi-cluster core	I	fatty acid	fatty acid	4
Multi-cluster core	I	enoyl-coa hydratase	enoyl-coa hydratase	1
Multi-cluster core	I	3-oxoacyl-acyl carrier synthase	3-oxoacyl-acyl carrier synthas	1
Multi-cluster core	H	phosphopantothenoylcysteine decarboxylase	phosphopantothenoylcysteine de	1
Multi-cluster core	H	d-isomer specific 2-hydroxyacid dehydrogenase	d-isomer specific 2-hydroxyaci	1
Multi-cluster core	H	demethylmenaquinone methyltransferase	demethylmenaquinone methyltran	1
Multi-cluster core	H	catalyzes nadp-dependent oxidation 4- phosphohydroxy-l-threonine htp 2-amino-3-oxo-4- phosphohydroxybutyric acid spontaneously decarboxylates form 3-amino-2-oxopropyl phosphate ahap	catalyzes nadp-dependent oxida	1
Multi-cluster core	H	nicotinamide mononucleotide transporter	nicotinamide mononucleotide tr	1
Multi-cluster core	H	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	3-octaprenyl-4-hydroxybenzoate	1
Multi-cluster core	H	catalyzes transfer 4-phosphopantetheine moiety coenzyme apo-domains both entb arcp entf pcp domain. plays essential role assembly enterobactin	catalyzes transfer 4-phosphopa	1
Multi-cluster core	H	cobiyrinic acid ac-diamide adenosyltransferase	cobiyrinic acid ac-diamide ade	1
Multi-cluster core	H	l-aspartate oxidase	l-aspartate oxidase	1
Multi-cluster core	H	coproporphyrinogen iii oxidase	coproporphyrinogen iii oxidase	1
Multi-cluster core	H	nicotinamide-nucleotide adenylyltransferase	nicotinamide-nucleotide adenyl	1
Multi-cluster core	H	transfers gmp moiety gtp mo-molybdopterin mo- mpt cofactor moco molybdenum cofactor form mo- molybdopterin guanine dinucleotide mo-mgd cofactor	transfers gmp moiety gtp mo-mo	1
Multi-cluster core	H	catalyzes synthesis alpha-ribazole-5-phosphate nicotinate mononucleotide namn 56- dimethylbenzimidazole dmb	catalyzes synthesis alpha-riba	1
Multi-cluster core	H	dimethylmenaquinone methyltransferase	dimethylmenaquinone methyltran	1
Multi-cluster core	H	isochorismate synthase	isochorismate synthase	1
Multi-cluster core	H	adenylate-forming enzyme	adenylate-forming enzyme	1
Multi-cluster core	K	transcriptional regulator arsr	transcriptional regulator arsr	1
Multi-cluster core	K	iclr transcriptional regulator	iclr transcriptional regulator	1
Multi-cluster core	K	nagc-like transcriptional regulator	nagc-like transcriptional regu	1
Multi-cluster core	K	transcriptional regulator deor	transcriptional regulator deor	1
Multi-cluster core	K	glycerol-3-phosphate regulon repressor	glycerol-3-phosphate regulon r	1
Multi-cluster core	K	dna-binding transcriptional repressor ebgr	dna-binding transcriptional re	1
Multi-cluster core	K	gntr transcriptional regulator	gntr transcriptional regulator	4
Multi-cluster core	K	maltose regulon regulatory mali	maltose regulon regulatory mal	1
Multi-cluster core	K	transcriptional regulator arac	transcriptional regulator arac	1
Multi-cluster core	K	regulator gluconate gnt operon	regulator gluconate gnt operon	1
Multi-cluster core	K	sigma factors initiation factors promote attachment rna polymerase specific initiation sites released	sigma factors initiation facto	1
Multi-cluster core	K	represses expression murpq operon involved uptake degradation n-acetylmuramic acid murnac. binds two adjacent inverted repeats within operator region. murnac 6-phosphate substrate murq specific inducer weakens binding murr operator	represses expression murpq ope	1
Multi-cluster core	K	toxic component toxin-antitoxin ta module. mazf sequence-specific mrna endoribonuclease inhibits synthesis induces bacterial stasis. very stable single- strand specific cleavage independent ribosome although translation enhances cleavage mrnas. cleavage usually occurs between first c aca sequences yielding 23-cyclic phosphate free 5-oh. endoribonuclease activity toxin inhibited labile cognate antitoxin maze. toxicity results levels maze decrease leading mrna degradation. effect rescued expression maze 6 hours rich medium overexpression mazf leads programmed death. mazf- mediated death occurs following number stress conditions rela-dependent fashion cells log phase. growth viability affected mazf maze coexpressed. programmed death occurs cells high density depends presence mazef quorum sensing pentapeptide extracellular death factor edf sequence nnwnn probably produced zwg gene product glucose-6- phosphate 1-dehydrogenase. both maze mazef bind promoter region mazef operon inhibit transcription	toxic component toxin-antitoxi	1
Multi-cluster core	K	transcriptional regulator	transcriptional regulator	59
Multi-cluster core	K	activates expression rhabad rhat operons	activates expression rhabad rh	1
Multi-cluster core	K	pronog transcriptional regulator	pronog transcriptional regulat	1
Multi-cluster core	K	tetr transcriptional regulator	tetr transcriptional regulator	1
Multi-cluster core	K	pronog dna-binding	pronog dna-binding	1
Multi-cluster core	K	transcriptional regulator rpir	transcriptional regulator rpir	1
Multi-cluster core	K	hth-type transcriptional regulator	hth-type transcriptional regul	1
Multi-cluster core	K	flagella biosynthesis fliz	flagella biosynthesis fliz	1
Multi-cluster core	K	propionate catabolism operon regulatory	propionate catabolism operon r	1
Multi-cluster core	K	positive regulator required l-tartrate-dependent anaerobic growth glycerol. induces expression ttda-ttdb- ygje operon	positive regulator required l-	1
Multi-cluster core	K	gcn5-related n-acetyltransferase	gcn5-related n-acetyltransfera	2
Multi-cluster core	K	d-allose kinase	d-allose kinase	1
Multi-cluster core	K	antitoxin component toxin-antitoxin ta module. labile antitoxin binds mazf mrna interferase toxin neutralizes endoribonuclease activity. considered addiction molecule die absence. endoribonuclease activity mazf toxin inhibited labile cognate antitoxin maze. toxicity results levels maze decrease leading mrna degradation. effect rescued expression maze 6 hours rich medium overexpression mazf leads programmed death. growth viability affected mazf maze coexpressed. both maze mazef bind promoter region mazef operon inhibit transcription	antitoxin component toxin-anti	1
Multi-cluster core	K	acetyltransferase gnat	acetyltransferase gnat	3
Multi-cluster core	K	mor transcription activator	mor transcription activator	1
Multi-cluster core	K	transcriptional antiterminator	transcriptional antiterminator	1
Multi-cluster core	K	effects overcome concomitant expression antitoxin soha prlf. massive overexpression toxic. unlike characterized ta systems degrades rrna co-folding proteins necessary vitro inhibition rnase activity. known sequence-specificity. acts transcription factor. yhav prlf complex binds prlf-yhav operon probably negatively regulating expression	effects overcome concomitant e	1
Multi-cluster core	K	transcription regulator involved mid-term stationary-phase viability under nitrogen starvation. control expression salvage pathways way repress recycling nucleobases nucleic acids enhance use general nitrogen sources nitrogen-limited growth	transcription regulator involv	1
Multi-cluster core	K	functions complex flhd master transcriptional regulator regulates transcription several flagellar non-flagellar operons binding promoter region	functions complex flhd master 	1
Multi-cluster core	K	carbohydrate diacid transcriptional activator cdar	carbohydrate diacid transcript	2
Multi-cluster core	K	dna-binding transcriptional regulator	dna-binding transcriptional re	1
Multi-cluster core	K	lysr transcriptional regulator	lysr transcriptional regulator	7
Multi-cluster core	J	one primary rrna binding proteins binds directly 16s rrna central helps coordinate assembly platform 30s	one primary rrna binding prote	1
Multi-cluster core	J	rele-like cytotoxic translational repressor toxin-antitoxin stability	rele-like cytotoxic translatio	1
Multi-cluster core	J	catalyzes formation 5-methyl-uridine position 1939 m5u1939 23s rrna	catalyzes formation 5-methyl-u	2
Multi-cluster core	J	ribonuclease g	ribonuclease g	1
Multi-cluster core	J	removes 2-phosphate rna via intermediate phosphate adp-ribosylated nad followed presumed transesterification release rna generate adp- ribose 1-2-cyclic phosphate appr p. adp- ribosylase	removes 2-phosphate rna via in	1
Multi-cluster core	J	cog allows formation correctly charged gln-trnagln through transamidation misacylated glu-trnagln organisms lack glutaminyl-trna synthetase. reaction takes place presence glutamine atp through activated gamma-phospho-glu-trnagln	cog allows formation correctly	1
Multi-cluster core	M	fimbrial usher	fimbrial usher	1
Multi-cluster core	M	ompa motb	ompa motb	1
Multi-cluster core	M	glucarate dehydratase	glucarate dehydratase	1
Multi-cluster core	M	outer membrane ompk	outer membrane ompk	1
Multi-cluster core	M	lipopolysaccharide biosynthesis o-acetyl transferase	lipopolysaccharide biosynthesi	1
Multi-cluster core	M	cog yd repeat	cog yd repeat	2
Multi-cluster core	M	outer membrane induced carbon starvation	outer membrane induced carbon 	1
Multi-cluster core	M	glycosyl transferase group 1	glycosyl transferase group 1	1
Multi-cluster core	M	channel opens response stretch forces membrane lipid bilayer. participate regulation osmotic pressure changes within	channel opens response stretch	1
Multi-cluster core	M	type secretion outer membrane	type secretion outer membrane	1
Multi-cluster core	M	bacteriophage n4 receptor outer membrane	bacteriophage n4 receptor oute	1
Multi-cluster core	M	curli coiled surface structures assemble preferentially growth temperatures below 37 degrees celsius. curli bind fibronectin. minor nucleation component curlin monomers	curli coiled surface structure	1
Multi-cluster core	M	sel1 repeat-containing	sel1 repeat-containing	1
Multi-cluster core	M	nad-dependent epimerase dehydratase	nad-dependent epimerase dehydr	1
Multi-cluster core	M	outer membrane channel allows efficient diffusion low-molecular-weight solutes such small sugars tetraglycine. specific substrate recognized ompl channel	outer membrane channel allows 	1
Multi-cluster core	M	type vi secretion icmf	type vi secretion icmf	2
Multi-cluster core	M	catalyzes transfer l-ara4n moiety glycolipid undecaprenyl phosphate-alpha-l-ara4n lipid a. modified arabinose attached lipid required resistance polymyxin cationic antimicrobial peptides	catalyzes transfer l-ara4n moi	1
Multi-cluster core	M	mechanosensitive ion channel	mechanosensitive ion channel	1
Multi-cluster core	M	dtdp-glucose 46-dehydratase	dtdp-glucose 46-dehydratase	1
Multi-cluster core	M	yd repeat	yd repeat	14
Multi-cluster core	M	pagp required both biosynthesis hepta-acylated lipid species containing palmitate resistance cationic antimicrobial peptides camps. catalyzes transfer palmitate chain 16 0 sn-1 position glycerophospholipid free hydroxyl group r-3- hydroxymyristate chain position 2 lipid endotoxin	pagp required both biosynthesi	1
Multi-cluster core	M	o-antigen ligase	o-antigen ligase	1
Multi-cluster core	M	outer membrane autotransporter	outer membrane autotransporter	17
Multi-cluster core	M	catalyzes formation dtdp-glucose dttp glucose 1-phosphate well pyrophosphorolysis	catalyzes formation dtdp-gluco	1
Multi-cluster core	M	outer membrane autotransporter barrel	outer membrane autotransporter	4
Multi-cluster core	M	n-acetylmuramoyl-l-alanine amidase	n-acetylmuramoyl-l-alanine ami	1
Multi-cluster core	M	lipoprotein yafl	lipoprotein yafl	1
Multi-cluster core	M	outer membrane	outer membrane	42
Multi-cluster core	M	specifically methylates n7 position guanine position 527 16s rrna	specifically methylates n7 pos	1
Multi-cluster core	M	dtdp-4-dehydrorhamnose 35-epimerase	dtdp-4-dehydrorhamnose 35-epim	2
Multi-cluster core	M	k12990 rhamnosyltransferase ec 2.4.1	k12990 rhamnosyltransferase ec	1
Multi-cluster core	M	outer membrane g	outer membrane g	1
Multi-cluster core	M	glycosyltransferase involved transfer udp-galf udp-glucose	glycosyltransferase involved t	1
Multi-cluster core	M	outer membrane usher	outer membrane usher	16
Multi-cluster core	M	rnd efflux outer membrane lipoprotein	rnd efflux outer membrane lipo	1
Multi-cluster core	M	arabinose 5-phosphate isomerase	arabinose 5-phosphate isomeras	1
Multi-cluster core	M	udp-galactopyranose mutase	udp-galactopyranose mutase	1
Multi-cluster core	M	glycosyl transferases group 1	glycosyl transferases group 1	1
Multi-cluster core	M	rhs element vgr	rhs element vgr	9
Multi-cluster core	M	outer membrane w	outer membrane w	1
Multi-cluster core	L	resolvase domain-containing	resolvase domain-containing	1
Multi-cluster core	L	repair radc	repair radc	1
Multi-cluster core	L	atp-dependent helicase recq	atp-dependent helicase recq	1
Multi-cluster core	L	crispr-associated csy4	crispr-associated csy4	1
Multi-cluster core	L	crispr-associated csy2	crispr-associated csy2	1
Multi-cluster core	L	crispr-associated csy1	crispr-associated csy1	1
Multi-cluster core	L	crispr-associated cas2	crispr-associated cas2	1
Multi-cluster core	L	crispr-associated cas5	crispr-associated cas5	1
Multi-cluster core	L	atp-dependent helicase	atp-dependent helicase	5
Multi-cluster core	L	transposase is3 is911	transposase is3 is911	1
Multi-cluster core	L	prophage primase	prophage primase	2
